Day,Total,1,2,3,4,5,6,2P
12/07/2015,113,54,28,28,0,1,1,1
13/07/2015,81,40,24,9,4,2,1,1
14/07/2015,68,30,14,16,3,4,1,0
15/07/2015,62,30,18,12,1,1,0,0
16/07/2015,70,36,19,14,1,0,0,0
17/07/2015,101,54,26,18,2,1,0,0
18/07/2015,96,49,25,19,2,1,0,0
19/07/2015,90,39,24,21,3,3,0,0
20/07/2015,80,40,21,16,0,2,0,1
21/07/2015,73,37,17,13,3,1,1,1
22/07/2015,75,39,18,13,1,2,1,1
23/07/2015,102,51,26,21,2,2,0,0
24/07/2015,109,60,25,20,1,0,2,1
25/07/2015,88,44,29,13,0,1,0,1
26/07/2015,103,44,32,21,2,3,0,1
27/07/2015,71,33,21,16,0,1,0,0
28/07/2015,73,35,19,16,1,1,1,0
29/07/2015,71,36,20,10,3,2,0,0
30/07/2015,87,40,25,16,2,2,2,0
31/07/2015,105,53,34,11,2,3,0,2
01/08/2015,80,42,24,11,1,1,1,0
02/08/2015,73,40,16,11,4,2,0,0
03/08/2015,77,38,20,15,2,1,1,0
04/08/2015,69,36,18,10,2,2,0,1
05/08/2015,51,22,15,11,1,1,0,1
06/08/2015,52,29,13,7,1,1,0,1
07/08/2015,72,29,26,13,2,2,0,0
08/08/2015,72,43,15,10,0,3,0,1
09/08/2015,89,54,16,15,3,1,0,0
10/08/2015,75,37,22,13,1,1,0,1
11/08/2015,66,30,17,12,1,2,2,2
12/08/2015,66,33,13,13,3,2,1,1
13/08/2015,44,25,10,6,1,1,0,1
14/08/2015,69,29,28,11,1,0,0,0
15/08/2015,61,29,16,14,2,0,0,0
16/08/2015,66,35,17,11,0,1,0,2
17/08/2015,49,25,8,11,2,2,0,1
18/08/2015,60,31,20,8,1,0,0,0
19/08/2015,65,38,13,10,2,1,1,0
20/08/2015,55,27,15,11,1,0,1,0
21/08/2015,61,30,14,12,3,0,1,1
22/08/2015,58,31,14,8,3,1,0,1
23/08/2015,76,28,26,16,2,4,0,0
24/08/2015,73,34,22,14,1,2,0,0
25/08/2015,68,31,24,9,2,1,0,1
26/08/2015,65,30,21,12,1,1,0,0
27/08/2015,69,29,27,10,1,1,0,1
28/08/2015,79,31,25,19,2,1,0,1
29/08/2015,63,27,23,9,2,1,1,0
30/08/2015,75,37,17,17,2,1,0,1
31/08/2015,62,28,16,10,5,2,0,1
01/09/2015,55,31,15,7,0,2,0,0
02/09/2015,50,23,13,10,2,1,0,1
03/09/2015,50,27,7,14,1,0,1,0
04/09/2015,53,21,15,11,2,1,1,2
05/09/2015,68,30,22,11,2,1,1,1
06/09/2015,42,23,8,8,1,0,1,1
07/09/2015,41,13,15,8,3,1,0,1
08/09/2015,47,20,16,8,2,0,1,0
09/09/2015,48,22,9,11,1,3,1,1
10/09/2015,45,28,11,5,1,0,0,0
11/09/2015,60,25,22,9,1,1,1,1
12/09/2015,56,26,22,5,1,0,1,1
13/09/2015,57,32,12,7,4,1,0,1
14/09/2015,45,21,10,13,0,1,0,0
15/09/2015,49,25,15,6,0,3,0,0
16/09/2015,49,21,17,8,0,0,2,1
17/09/2015,58,26,19,10,0,2,0,1
18/09/2015,44,16,13,13,0,1,1,0
19/09/2015,62,21,22,14,4,1,0,0
20/09/2015,62,22,19,14,3,1,1,2
21/09/2015,47,19,10,12,3,2,0,1
22/09/2015,49,26,9,11,1,1,0,1
23/09/2015,43,20,11,11,1,0,0,0
24/09/2015,41,16,15,8,0,2,0,0
25/09/2015,70,26,23,15,3,0,2,1
26/09/2015,54,25,16,11,2,0,0,0
27/09/2015,53,24,19,7,1,1,0,1
28/09/2015,49,20,19,8,1,0,0,1
29/09/2015,47,24,14,7,0,1,1,0
30/09/2015,44,16,16,12,0,0,0,0
01/10/2015,26,10,5,8,2,0,1,0
02/10/2015,18,8,8,2,0,0,0,0
03/10/2015,24,11,7,4,0,1,0,1
04/10/2015,17,6,5,3,1,1,1,0
05/10/2015,9,6,1,1,0,0,0,1
06/10/2015,10,2,2,4,2,0,0,0
07/10/2015,8,4,3,1,0,0,0,0
08/10/2015,15,3,3,3,1,1,2,2
09/10/2015,9,4,3,1,1,0,0,0
10/10/2015,12,3,1,7,1,0,0,0
11/10/2015,14,6,2,3,0,2,0,1
12/10/2015,10,3,4,0,2,0,0,1
13/10/2015,6,2,2,1,0,0,0,1
14/10/2015,12,3,1,3,1,1,1,2
15/10/2015,13,5,3,3,1,0,0,1
16/10/2015,13,3,5,3,0,0,1,1
17/10/2015,13,5,2,2,0,0,2,2
18/10/2015,10,1,2,3,1,0,1,2
19/10/2015,5,2,2,0,0,0,0,1
20/10/2015,12,3,2,2,3,2,0,0
21/10/2015,10,1,4,0,2,3,0,0
22/10/2015,10,6,0,2,1,1,0,0
23/10/2015,16,5,4,6,0,0,0,1
24/10/2015,9,3,2,3,1,0,0,0
25/10/2015,16,4,5,3,2,1,0,1
26/10/2015,11,3,3,1,1,0,2,1
27/10/2015,9,1,3,2,3,0,0,0
28/10/2015,13,6,3,2,2,0,0,0
29/10/2015,12,5,1,2,1,1,0,2
30/10/2015,12,4,3,3,2,0,0,0
31/10/2015,14,6,2,2,1,1,0,2
01/11/2015,7,3,1,0,1,0,0,2
02/11/2015,4,2,2,0,0,0,0,0
03/11/2015,4,0,0,3,0,0,0,1
04/11/2015,4,1,2,1,0,0,0,0
05/11/2015,4,0,0,0,1,3,0,0
06/11/2015,3,2,0,0,0,0,0,1
08/11/2015,3,1,1,0,0,0,1,0
09/11/2015,2,0,2,0,0,0,0,0
10/11/2015,2,0,1,0,0,0,1,0
11/11/2015,5,3,0,0,1,0,0,1
12/11/2015,4,1,2,0,0,0,0,1
13/11/2015,4,1,0,1,1,0,0,1
14/11/2015,4,1,1,1,0,0,0,1
15/11/2015,4,1,2,0,0,0,0,1
16/11/2015,6,2,1,1,0,1,0,1
17/11/2015,3,0,1,1,0,0,0,1
18/11/2015,2,1,0,1,0,0,0,0
19/11/2015,7,1,2,1,1,0,1,1
20/11/2015,3,1,1,0,0,1,0,0
21/11/2015,1,0,1,0,0,0,0,0
22/11/2015,4,1,1,0,1,0,0,1
23/11/2015,8,0,4,1,0,0,2,1
24/11/2015,4,1,1,0,0,0,0,2
25/11/2015,6,1,2,0,1,0,0,2
26/11/2015,3,0,0,1,0,0,1,1
27/11/2015,2,0,0,0,2,0,0,0
28/11/2015,4,0,1,1,0,1,0,1
29/11/2015,4,1,0,0,1,0,0,2
30/11/2015,8,1,1,0,3,2,0,1
01/12/2015,2,2,0,0,0,0,0,0
02/12/2015,5,1,0,0,1,2,0,1
03/12/2015,3,1,0,0,0,0,0,2
04/12/2015,2,0,0,0,1,1,0,0
05/12/2015,1,0,0,0,0,0,1,0
06/12/2015,4,0,0,2,0,0,0,2
07/12/2015,3,0,1,0,1,0,0,1
08/12/2015,5,2,0,0,0,1,0,2
10/12/2015,2,0,0,0,0,0,0,2
11/12/2015,2,0,0,0,0,1,0,1
13/12/2015,3,0,1,1,0,0,0,1
14/12/2015,4,0,1,1,0,0,1,1
15/12/2015,3,0,1,1,0,0,1,0
16/12/2015,4,0,2,0,0,0,0,2
17/12/2015,1,1,0,0,0,0,0,0
18/12/2015,3,1,0,0,0,0,1,1
19/12/2015,1,0,0,1,0,0,0,0
20/12/2015,2,0,1,0,1,0,0,0
21/12/2015,2,0,2,0,0,0,0,0
22/12/2015,2,1,1,0,0,0,0,0
23/12/2015,4,0,1,2,0,0,0,1
24/12/2015,1,1,0,0,0,0,0,0
25/12/2015,3,0,0,2,0,0,0,1
26/12/2015,4,1,1,1,0,0,0,1
27/12/2015,1,0,0,0,0,0,1,0
28/12/2015,2,0,1,0,0,0,0,1
29/12/2015,4,2,1,0,0,1,0,0
30/12/2015,2,1,0,1,0,0,0,0
31/12/2015,3,2,1,0,0,0,0,0
01/01/2016,2,0,0,2,0,0,0,0
03/01/2016,5,1,0,3,0,0,0,1
04/01/2016,1,0,0,0,0,0,0,1
05/01/2016,2,1,1,0,0,0,0,0
06/01/2016,3,1,0,0,1,0,0,1
07/01/2016,3,0,1,0,0,0,0,2
08/01/2016,3,1,0,0,1,0,0,1
09/01/2016,4,1,0,0,0,0,1,2
10/01/2016,2,0,0,0,1,0,0,1
11/01/2016,4,1,0,1,0,0,1,1
12/01/2016,1,0,0,0,1,0,0,0
13/01/2016,3,0,0,0,1,1,0,1
14/01/2016,3,0,2,0,0,0,0,1
15/01/2016,4,1,1,0,0,0,0,2
16/01/2016,3,1,0,0,0,0,1,1
17/01/2016,4,1,1,0,0,0,0,2
18/01/2016,3,2,1,0,0,0,0,0
19/01/2016,4,1,2,0,0,0,0,1
20/01/2016,2,0,2,0,0,0,0,0
21/01/2016,2,0,0,0,0,0,0,2
22/01/2016,2,0,0,0,0,0,0,2
23/01/2016,3,0,0,2,1,0,0,0
24/01/2016,2,1,0,0,0,0,0,1
25/01/2016,3,1,0,0,0,0,1,1
27/01/2016,4,1,0,2,0,0,0,1
28/01/2016,1,0,1,0,0,0,0,0
29/01/2016,2,2,0,0,0,0,0,0
30/01/2016,1,0,1,0,0,0,0,0
01/02/2016,3,1,1,0,0,1,0,0
02/02/2016,5,1,2,0,1,0,0,1
03/02/2016,3,2,0,0,0,0,1,0
04/02/2016,6,1,3,1,0,1,0,0
05/02/2016,6,1,1,3,0,0,0,1
06/02/2016,5,1,0,0,3,0,0,1
07/02/2016,9,3,3,1,1,1,0,0
08/02/2016,6,1,2,2,1,0,0,0
09/02/2016,5,0,2,2,0,0,0,1
10/02/2016,5,3,1,0,0,1,0,0
11/02/2016,4,3,1,0,0,0,0,0
12/02/2016,6,1,0,3,0,1,0,1
13/02/2016,8,3,2,1,1,1,0,0
14/02/2016,9,0,3,2,1,0,2,1
15/02/2016,4,2,0,1,0,0,0,1
16/02/2016,7,1,3,2,1,0,0,0
17/02/2016,4,0,1,1,0,0,0,2
18/02/2016,6,2,3,0,1,0,0,0
19/02/2016,4,1,0,1,0,2,0,0
20/02/2016,5,2,2,1,0,0,0,0
21/02/2016,2,0,0,1,1,0,0,0
22/02/2016,2,0,0,0,1,0,0,1
23/02/2016,8,2,0,2,1,1,1,1
24/02/2016,5,3,0,2,0,0,0,0
25/02/2016,5,2,1,0,0,0,0,2
26/02/2016,6,3,1,1,0,0,0,1
27/02/2016,5,0,1,1,0,0,1,2
28/02/2016,6,3,2,0,0,0,0,1
29/02/2016,3,1,0,1,0,1,0,0
01/03/2016,7,3,1,0,1,0,0,2
02/03/2016,4,0,2,2,0,0,0,0
03/03/2016,7,1,3,0,2,1,0,0
04/03/2016,3,1,0,0,1,0,0,1
05/03/2016,11,3,5,0,0,0,1,2
06/03/2016,4,1,1,0,0,2,0,0
07/03/2016,5,0,3,0,0,2,0,0
08/03/2016,4,2,1,0,0,0,0,1
09/03/2016,5,1,1,1,0,0,0,2
10/03/2016,4,2,2,0,0,0,0,0
11/03/2016,3,1,1,0,0,1,0,0
12/03/2016,6,0,1,2,1,0,0,2
13/03/2016,6,3,0,0,1,0,0,2
14/03/2016,4,3,0,0,0,1,0,0
15/03/2016,4,1,1,1,0,0,1,0
16/03/2016,3,0,1,0,0,1,0,1
17/03/2016,6,3,0,0,0,1,1,1
18/03/2016,6,2,2,0,1,0,0,1
19/03/2016,6,1,1,3,0,0,0,1
20/03/2016,5,1,1,1,1,0,1,0
21/03/2016,4,1,0,0,1,0,2,0
22/03/2016,1,0,0,0,1,0,0,0
23/03/2016,4,3,0,0,1,0,0,0
24/03/2016,9,4,3,0,2,0,0,0
25/03/2016,5,1,3,0,1,0,0,0
26/03/2016,7,4,2,0,1,0,0,0
27/03/2016,9,4,3,0,1,0,0,1
28/03/2016,7,2,2,1,1,0,0,1
29/03/2016,6,3,2,0,1,0,0,0
30/03/2016,8,4,0,0,1,2,0,1
31/03/2016,8,3,3,1,0,1,0,0
01/04/2016,8,4,0,1,1,1,1,0
02/04/2016,7,0,3,1,2,1,0,0
03/04/2016,5,1,2,1,1,0,0,0
04/04/2016,7,1,3,1,0,0,0,2
05/04/2016,6,0,2,2,0,0,2,0
06/04/2016,5,2,0,0,1,1,0,1
07/04/2016,5,1,2,1,0,0,0,1
08/04/2016,3,0,2,0,0,0,1,0
09/04/2016,3,2,1,0,0,0,0,0
10/04/2016,6,1,2,0,2,1,0,0
11/04/2016,6,0,2,2,1,0,0,1
12/04/2016,8,0,4,1,1,1,1,0
13/04/2016,6,1,1,1,1,2,0,0
14/04/2016,7,2,3,1,0,0,0,1
15/04/2016,9,3,0,1,2,1,0,2
16/04/2016,5,2,0,1,2,0,0,0
17/04/2016,2,0,1,0,0,0,0,1
18/04/2016,4,0,3,1,0,0,0,0
19/04/2016,3,1,1,1,0,0,0,0
20/04/2016,6,4,1,0,0,1,0,0
21/04/2016,4,1,1,0,0,0,2,0
22/04/2016,8,2,3,1,0,2,0,0
23/04/2016,4,2,1,1,0,0,0,0
24/04/2016,8,0,3,0,1,1,1,2
25/04/2016,8,2,2,1,3,0,0,0
26/04/2016,4,1,1,0,1,0,0,1
27/04/2016,7,6,0,0,1,0,0,0
28/04/2016,7,1,2,1,2,0,1,0
29/04/2016,10,5,1,1,1,0,1,1
30/04/2016,9,2,3,0,2,1,0,1
01/05/2016,21,9,6,4,0,0,1,1
02/05/2016,8,3,3,1,0,0,1,0
03/05/2016,26,10,5,6,2,2,1,0
04/05/2016,14,8,1,2,1,1,0,1
05/05/2016,25,14,5,2,3,1,0,0
06/05/2016,21,6,6,5,1,1,1,1
07/05/2016,20,11,4,2,2,0,1,0
08/05/2016,18,8,5,5,0,0,0,0
09/05/2016,16,9,3,1,2,0,1,0
10/05/2016,25,7,8,4,3,1,2,0
11/05/2016,19,8,6,1,3,1,0,0
12/05/2016,16,4,7,1,3,0,0,1
13/05/2016,14,9,0,2,0,1,0,2
14/05/2016,21,11,5,2,2,1,0,0
15/05/2016,16,6,5,2,2,1,0,0
16/05/2016,16,6,2,5,1,1,1,0
17/05/2016,15,6,6,1,0,1,1,0
18/05/2016,11,8,1,0,2,0,0,0
19/05/2016,16,7,3,3,0,1,0,2
20/05/2016,27,8,5,5,3,2,2,2
21/05/2016,24,12,8,2,1,1,0,0
22/05/2016,24,9,2,4,4,4,1,0
23/05/2016,13,5,5,2,0,1,0,0
24/05/2016,15,5,3,2,2,2,1,0
25/05/2016,19,8,5,4,0,0,2,0
26/05/2016,14,6,5,1,0,2,0,0
27/05/2016,18,9,7,2,0,0,0,0
28/05/2016,23,8,7,4,2,1,1,0
29/05/2016,12,5,2,1,1,2,1,0
30/05/2016,16,8,2,1,2,1,1,1
31/05/2016,22,14,3,2,0,2,1,0
