Day,Total,1,2,3,4,5,6,2P
23/03/2016,3,0,0,0,0,0,0,3
25/03/2016,1,0,0,0,0,0,0,1
26/03/2016,1,0,0,0,0,0,0,1
27/03/2016,2,0,0,0,0,0,0,2
28/03/2016,2,0,0,0,0,0,0,2
29/03/2016,2,0,0,0,0,0,0,2
30/03/2016,2,0,0,0,0,0,0,2
31/03/2016,2,0,0,0,0,0,0,2
02/04/2016,3,0,0,0,0,0,0,3
03/04/2016,1,0,0,0,0,0,0,1
04/04/2016,3,0,0,0,0,0,0,3
05/04/2016,3,0,0,0,0,0,0,3
06/04/2016,1,0,0,0,0,0,0,1
07/04/2016,3,0,0,0,0,0,0,3
09/04/2016,1,0,0,0,0,0,0,1
10/04/2016,1,0,0,0,0,0,0,1
11/04/2016,2,0,0,0,0,0,0,2
12/04/2016,1,0,0,0,0,0,0,1
14/04/2016,2,0,0,0,0,0,0,2
15/04/2016,1,0,0,0,0,0,0,1
16/04/2016,1,0,0,0,0,0,0,1
17/04/2016,1,0,0,0,0,0,0,1
18/04/2016,1,0,0,0,0,0,0,1
20/04/2016,1,0,0,0,0,0,0,1
21/04/2016,1,0,0,0,0,0,0,1
22/04/2016,1,0,0,0,0,0,0,1
23/04/2016,2,0,0,0,0,0,0,2
24/04/2016,1,0,0,0,0,0,0,1
25/04/2016,2,0,0,0,0,0,0,2
26/04/2016,1,0,0,0,0,0,0,1
27/04/2016,1,0,0,0,0,0,0,1
29/04/2016,2,0,0,0,0,0,0,2
30/04/2016,1,0,0,0,0,0,0,1
01/05/2016,1,0,0,0,0,0,0,1
02/05/2016,1,0,0,0,0,0,0,1
03/05/2016,3,0,0,0,1,0,0,2
04/05/2016,1,0,0,0,0,0,0,1
06/05/2016,2,0,0,0,0,0,0,2
07/05/2016,3,0,0,0,0,0,0,3
08/05/2016,1,0,0,0,0,0,0,1
10/05/2016,4,0,0,0,0,0,0,4
11/05/2016,3,0,0,0,0,0,0,3
12/05/2016,3,0,0,0,0,0,0,3
13/05/2016,3,0,0,0,0,0,0,3
16/05/2016,1,0,0,0,0,0,0,1
17/05/2016,1,0,0,0,0,0,0,1
18/05/2016,2,0,0,0,0,0,0,2
19/05/2016,4,0,0,0,1,0,0,3
20/05/2016,1,0,0,0,0,0,0,1
21/05/2016,1,0,0,0,0,0,0,1
22/05/2016,1,0,0,0,0,0,0,1
23/05/2016,1,0,0,0,0,0,0,1
24/05/2016,1,0,0,0,0,0,0,1
25/05/2016,2,0,0,0,0,0,0,2
26/05/2016,1,0,0,0,0,0,0,1
27/05/2016,1,0,0,0,0,0,0,1
28/05/2016,1,0,0,0,0,0,0,1
30/05/2016,2,0,0,0,0,0,0,2
31/05/2016,2,0,0,0,1,0,0,1
