Day,Total,1,2,3,4,5,6,2P
09/01/2016,7,2,0,0,0,0,2,3
10/01/2016,3,0,0,0,1,0,0,2
11/01/2016,5,1,0,1,1,0,1,1
12/01/2016,3,0,0,0,1,0,1,1
13/01/2016,4,0,0,0,1,1,0,2
14/01/2016,4,0,3,0,0,0,0,1
15/01/2016,4,1,1,0,0,0,0,2
16/01/2016,4,1,0,0,0,0,1,2
17/01/2016,4,1,1,0,0,0,0,2
18/01/2016,4,2,1,1,0,0,0,0
19/01/2016,4,1,2,0,0,0,0,1
20/01/2016,4,1,2,0,0,1,0,0
21/01/2016,2,0,0,0,0,0,0,2
22/01/2016,1,0,0,0,0,0,0,1
23/01/2016,3,0,0,2,1,0,0,0
24/01/2016,3,1,1,0,0,0,0,1
25/01/2016,3,1,0,0,1,0,1,0
26/01/2016,2,0,1,0,0,0,0,1
27/01/2016,5,1,0,2,0,0,0,2
28/01/2016,4,1,1,0,0,0,0,2
29/01/2016,4,2,0,0,1,0,0,1
30/01/2016,2,0,1,1,0,0,0,0
01/02/2016,5,3,1,0,0,1,0,0
02/02/2016,6,1,3,0,1,1,0,0
03/02/2016,6,2,0,0,0,0,2,2
04/02/2016,7,2,3,1,0,1,0,0
05/02/2016,6,1,1,3,0,0,0,1
06/02/2016,7,1,1,1,3,0,0,1
07/02/2016,11,3,3,1,2,1,0,1
08/02/2016,9,2,3,2,2,0,0,0
09/02/2016,7,1,2,2,0,0,1,1
10/02/2016,10,6,2,0,0,1,0,1
11/02/2016,7,5,1,0,0,1,0,0
12/02/2016,8,1,0,3,0,2,0,2
13/02/2016,12,4,2,2,1,1,0,2
14/02/2016,12,0,3,2,3,0,2,2
15/02/2016,8,2,0,1,1,1,1,2
16/02/2016,10,2,4,2,1,0,0,1
17/02/2016,6,0,1,2,0,0,0,3
18/02/2016,9,3,3,0,1,1,0,1
19/02/2016,5,1,0,1,1,2,0,0
20/02/2016,5,2,2,1,0,0,0,0
21/02/2016,6,0,1,1,3,0,0,1
22/02/2016,5,1,1,0,2,0,0,1
23/02/2016,9,2,0,2,1,1,2,1
24/02/2016,6,4,0,2,0,0,0,0
25/02/2016,6,2,1,1,0,0,0,2
26/02/2016,7,3,1,1,0,1,0,1
27/02/2016,7,1,1,1,1,0,1,2
28/02/2016,7,3,2,0,0,0,0,2
29/02/2016,4,1,0,1,1,1,0,0
01/03/2016,8,3,1,0,2,0,0,2
02/03/2016,8,2,2,2,1,0,0,1
03/03/2016,8,1,3,0,3,1,0,0
04/03/2016,4,2,0,0,1,0,0,1
05/03/2016,16,3,6,1,0,1,1,4
06/03/2016,7,2,1,0,0,2,0,2
07/03/2016,9,1,3,0,0,3,0,2
08/03/2016,4,2,1,0,0,0,0,1
09/03/2016,8,1,2,1,0,0,0,4
10/03/2016,5,2,2,1,0,0,0,0
11/03/2016,8,3,2,0,0,1,0,2
12/03/2016,9,1,1,3,1,0,0,3
13/03/2016,10,4,1,0,3,0,0,2
14/03/2016,8,3,1,0,1,2,0,1
15/03/2016,5,1,1,1,0,0,1,1
16/03/2016,7,1,1,0,0,2,0,3
17/03/2016,8,4,0,0,0,1,1,2
18/03/2016,8,3,2,0,1,0,0,2
19/03/2016,9,3,1,3,0,1,0,1
20/03/2016,8,2,2,1,1,0,1,1
21/03/2016,6,2,1,0,1,0,2,0
22/03/2016,2,0,1,0,1,0,0,0
23/03/2016,6,3,0,0,2,0,0,1
24/03/2016,11,5,3,0,2,0,0,1
25/03/2016,7,2,4,0,1,0,0,0
26/03/2016,9,4,2,0,2,0,0,1
27/03/2016,11,5,3,0,1,0,1,1
28/03/2016,8,2,2,1,1,0,0,2
29/03/2016,6,3,2,0,1,0,0,0
30/03/2016,10,4,0,0,2,3,0,1
31/03/2016,8,3,3,1,0,1,0,0
01/04/2016,13,5,2,1,1,2,1,1
02/04/2016,11,1,3,2,2,2,1,0
03/04/2016,8,3,2,1,1,0,0,1
04/04/2016,9,1,3,2,0,0,1,2
05/04/2016,8,0,3,1,0,0,2,2
06/04/2016,11,3,2,2,1,1,0,2
07/04/2016,8,2,2,1,2,0,0,1
08/04/2016,5,1,2,0,0,0,1,1
09/04/2016,5,2,1,1,0,0,0,1
10/04/2016,10,2,3,1,3,1,0,0
11/04/2016,8,0,4,2,1,0,0,1
12/04/2016,9,0,4,1,1,1,1,1
13/04/2016,6,1,1,1,1,2,0,0
14/04/2016,8,3,3,1,0,0,0,1
15/04/2016,10,4,0,1,2,1,0,2
16/04/2016,8,3,1,1,2,0,0,1
17/04/2016,5,1,1,1,0,0,0,2
18/04/2016,4,0,3,1,0,0,0,0
19/04/2016,4,2,1,1,0,0,0,0
20/04/2016,8,4,3,0,0,1,0,0
21/04/2016,6,1,1,0,0,2,2,0
22/04/2016,11,2,3,3,1,2,0,0
23/04/2016,8,3,1,2,1,0,0,1
24/04/2016,11,1,3,0,1,2,1,3
25/04/2016,8,2,2,1,3,0,0,0
26/04/2016,5,2,1,0,1,0,0,1
27/04/2016,9,6,1,0,1,0,0,1
28/04/2016,11,1,3,2,3,0,1,1
29/04/2016,12,5,1,2,1,0,1,2
30/04/2016,13,3,5,0,2,2,0,1
01/05/2016,24,9,7,6,0,0,1,1
02/05/2016,15,8,3,1,0,1,1,1
03/05/2016,31,14,5,6,2,2,1,1
04/05/2016,20,9,3,3,2,1,0,2
05/05/2016,31,16,7,3,3,1,0,1
06/05/2016,29,8,9,6,2,1,1,2
07/05/2016,28,14,6,4,2,1,1,0
08/05/2016,26,10,7,7,1,0,0,1
09/05/2016,27,14,5,3,3,0,1,1
10/05/2016,32,9,11,6,3,1,2,0
11/05/2016,23,10,8,1,3,1,0,0
12/05/2016,25,7,11,3,3,0,0,1
13/05/2016,22,14,1,3,0,1,0,3
14/05/2016,26,14,5,3,2,2,0,0
15/05/2016,26,12,6,3,2,3,0,0
16/05/2016,20,7,3,7,1,1,1,0
17/05/2016,23,11,8,2,0,1,1,0
18/05/2016,19,11,2,1,3,0,0,2
19/05/2016,22,7,7,4,0,1,0,3
20/05/2016,35,13,5,5,3,4,2,3
21/05/2016,31,14,10,4,1,1,0,1
22/05/2016,32,14,3,5,4,4,1,1
23/05/2016,16,7,6,2,0,1,0,0
24/05/2016,25,13,4,3,2,2,1,0
25/05/2016,29,11,10,4,0,0,2,2
26/05/2016,17,7,5,2,1,2,0,0
27/05/2016,22,10,9,3,0,0,0,0
28/05/2016,37,15,10,6,2,3,1,0
29/05/2016,29,11,4,4,3,3,1,3
30/05/2016,23,11,3,3,2,1,1,2
31/05/2016,26,16,4,3,0,2,1,0
