Day,Total,1,2,3,4,5,6,2P
15/10/2015,18,5,4,6,1,1,0,1
16/10/2015,19,5,7,3,0,0,3,1
17/10/2015,18,8,4,3,0,0,1,2
18/10/2015,16,5,4,4,0,1,0,2
19/10/2015,10,3,2,0,3,0,1,1
20/10/2015,14,5,2,2,3,2,0,0
21/10/2015,15,4,6,0,2,3,0,0
22/10/2015,20,6,3,7,2,1,0,1
23/10/2015,23,3,7,7,3,2,0,1
24/10/2015,17,4,5,3,3,1,0,1
25/10/2015,23,6,6,4,4,2,0,1
26/10/2015,23,7,6,2,4,0,3,1
27/10/2015,16,5,4,3,3,1,0,0
28/10/2015,17,6,4,2,3,0,1,1
29/10/2015,21,7,4,6,1,1,0,2
30/10/2015,22,10,2,3,2,3,2,0
31/10/2015,28,11,5,4,3,3,0,2
01/11/2015,6,2,1,1,1,0,0,1
02/11/2015,9,4,2,1,1,0,0,1
03/11/2015,8,2,1,2,2,0,0,1
04/11/2015,6,2,1,2,0,0,1,0
05/11/2015,7,0,3,0,1,2,0,1
06/11/2015,9,4,1,2,1,0,0,1
07/11/2015,6,3,0,1,1,0,0,1
08/11/2015,10,2,4,0,0,1,2,1
09/11/2015,2,2,0,0,0,0,0,0
10/11/2015,6,2,2,1,1,0,0,0
11/11/2015,7,3,1,0,2,0,0,1
12/11/2015,9,4,2,0,1,0,1,1
13/11/2015,7,1,2,1,1,1,0,1
14/11/2015,8,1,2,2,2,0,0,1
15/11/2015,7,1,2,1,0,1,1,1
16/11/2015,12,2,4,1,1,1,0,3
17/11/2015,6,1,1,1,0,1,0,2
18/11/2015,6,1,0,2,1,2,0,0
19/11/2015,5,0,2,1,1,0,0,1
20/11/2015,6,0,0,2,2,1,0,1
21/11/2015,6,0,3,1,0,0,1,1
22/11/2015,8,3,1,1,1,0,1,1
23/11/2015,9,3,2,1,0,0,1,2
24/11/2015,11,2,5,2,0,0,0,2
25/11/2015,10,2,4,0,1,1,1,1
26/11/2015,7,2,1,2,0,0,1,1
27/11/2015,5,1,0,3,1,0,0,0
28/11/2015,8,3,0,2,2,0,0,1
29/11/2015,12,3,2,0,4,0,0,3
30/11/2015,8,3,1,0,2,1,0,1
01/12/2015,4,2,0,0,0,0,1,1
02/12/2015,5,1,0,0,1,2,0,1
03/12/2015,3,1,0,0,0,0,0,2
04/12/2015,5,1,0,1,1,1,1,0
05/12/2015,2,1,0,1,0,0,0,0
06/12/2015,7,1,1,2,0,0,0,3
07/12/2015,3,1,1,0,0,0,0,1
08/12/2015,6,2,0,1,0,1,0,2
09/12/2015,4,1,1,0,0,0,0,2
10/12/2015,6,2,0,0,1,0,0,3
11/12/2015,4,0,0,1,0,1,0,2
12/12/2015,3,2,0,0,0,0,0,1
13/12/2015,5,1,1,2,0,0,0,1
14/12/2015,3,0,1,0,0,0,1,1
15/12/2015,4,1,1,1,0,0,1,0
16/12/2015,3,1,0,0,0,0,0,2
17/12/2015,1,0,0,0,0,0,1,0
18/12/2015,2,0,0,0,0,0,1,1
19/12/2015,5,1,0,1,1,1,0,1
20/12/2015,4,1,0,1,2,0,0,0
21/12/2015,5,0,4,0,0,0,0,1
22/12/2015,3,1,2,0,0,0,0,0
23/12/2015,3,0,1,1,0,0,0,1
24/12/2015,1,0,1,0,0,0,0,0
25/12/2015,4,0,0,2,0,0,1,1
26/12/2015,3,1,0,1,0,0,0,1
27/12/2015,3,1,1,0,0,0,0,1
28/12/2015,3,0,1,0,1,0,0,1
29/12/2015,4,1,1,0,0,1,0,1
30/12/2015,3,1,1,0,1,0,0,0
31/12/2015,4,3,1,0,0,0,0,0
01/01/2016,1,0,0,1,0,0,0,0
02/01/2016,3,1,0,1,1,0,0,0
03/01/2016,4,0,0,3,0,0,0,1
04/01/2016,5,1,0,1,0,0,0,3
05/01/2016,2,1,1,0,0,0,0,0
06/01/2016,4,1,0,0,1,0,0,2
07/01/2016,4,1,0,0,1,0,0,2
08/01/2016,4,2,0,0,1,0,0,1
09/01/2016,5,2,0,0,0,0,1,2
10/01/2016,5,0,1,1,1,0,0,2
11/01/2016,5,1,0,2,0,0,1,1
12/01/2016,2,1,0,0,0,0,1,0
13/01/2016,4,1,0,0,0,2,0,1
14/01/2016,3,0,2,0,0,0,0,1
15/01/2016,6,1,2,1,0,0,0,2
16/01/2016,4,2,1,0,0,0,0,1
17/01/2016,6,3,0,0,0,0,0,3
18/01/2016,5,2,3,0,0,0,0,0
19/01/2016,6,2,1,0,1,0,0,2
20/01/2016,4,1,2,1,0,0,0,0
21/01/2016,6,2,1,0,1,0,0,2
22/01/2016,4,0,1,0,0,0,1,2
23/01/2016,2,0,0,1,1,0,0,0
24/01/2016,4,1,0,1,1,0,0,1
25/01/2016,4,1,1,0,1,0,0,1
26/01/2016,1,1,0,0,0,0,0,0
27/01/2016,4,0,1,1,0,0,0,2
28/01/2016,3,1,1,0,0,0,0,1
29/01/2016,4,2,0,1,0,1,0,0
30/01/2016,3,0,2,1,0,0,0,0
31/01/2016,3,1,0,1,0,0,0,1
01/02/2016,13,6,0,3,2,2,0,0
02/02/2016,14,5,3,1,3,1,0,1
03/02/2016,10,4,2,0,1,0,2,1
04/02/2016,10,4,4,1,0,1,0,0
05/02/2016,13,2,4,6,0,0,0,1
06/02/2016,7,1,1,1,2,0,1,1
07/02/2016,12,2,2,2,4,1,0,1
08/02/2016,9,2,2,3,0,2,0,0
09/02/2016,9,2,1,2,2,1,0,1
10/02/2016,10,4,1,0,0,3,2,0
11/02/2016,9,3,2,1,1,1,1,0
12/02/2016,11,1,1,3,1,4,0,1
13/02/2016,12,2,3,1,1,3,0,2
14/02/2016,14,1,4,2,3,0,2,2
15/02/2016,6,2,1,1,1,0,0,1
16/02/2016,9,2,3,1,1,1,1,0
17/02/2016,8,1,2,1,1,1,0,2
18/02/2016,9,0,2,3,2,0,2,0
19/02/2016,5,1,0,1,1,2,0,0
20/02/2016,12,4,3,3,2,0,0,0
21/02/2016,6,1,1,0,2,0,1,1
22/02/2016,9,2,2,0,2,1,1,1
23/02/2016,15,4,2,4,1,2,1,1
24/02/2016,9,3,2,2,1,1,0,0
25/02/2016,13,6,1,2,2,0,0,2
26/02/2016,6,0,2,2,0,1,0,1
27/02/2016,13,1,3,4,3,0,0,2
28/02/2016,13,7,4,0,0,1,0,1
29/02/2016,9,3,2,2,1,1,0,0
01/03/2016,7,2,1,1,0,1,0,2
02/03/2016,12,3,4,4,0,0,1,0
03/03/2016,10,2,3,1,2,1,0,1
04/03/2016,9,2,0,2,2,1,0,2
05/03/2016,13,2,5,2,0,1,1,2
06/03/2016,10,4,3,1,0,2,0,0
07/03/2016,6,1,2,0,0,2,0,1
08/03/2016,5,3,0,0,1,0,0,1
09/03/2016,10,2,2,1,1,1,0,3
10/03/2016,14,6,6,0,1,0,1,0
11/03/2016,7,2,2,2,0,0,0,1
12/03/2016,9,1,3,1,1,0,0,3
13/03/2016,13,4,3,0,3,0,0,3
14/03/2016,11,5,2,0,2,1,0,1
15/03/2016,13,2,4,1,3,2,0,1
16/03/2016,9,3,0,3,0,2,0,1
17/03/2016,13,5,2,1,1,2,0,2
18/03/2016,9,1,4,2,1,0,0,1
19/03/2016,9,1,2,4,1,0,0,1
20/03/2016,8,2,1,2,2,0,0,1
21/03/2016,11,3,4,1,2,0,1,0
22/03/2016,5,0,1,0,3,1,0,0
23/03/2016,6,3,0,0,0,1,0,2
24/03/2016,8,1,2,1,4,0,0,0
25/03/2016,12,5,4,0,1,1,1,0
26/03/2016,11,6,3,1,1,0,0,0
27/03/2016,10,5,1,1,2,0,0,1
28/03/2016,8,3,2,1,1,0,0,1
29/03/2016,9,5,3,0,1,0,0,0
30/03/2016,8,3,0,0,0,2,2,1
31/03/2016,11,3,2,1,2,2,1,0
01/04/2016,11,4,1,2,1,2,0,1
02/04/2016,10,4,2,2,2,0,0,0
03/04/2016,11,2,3,2,2,1,0,1
04/04/2016,10,1,4,1,1,1,0,2
05/04/2016,11,1,3,2,3,0,1,1
06/04/2016,16,5,4,3,1,0,2,1
07/04/2016,11,6,1,1,0,0,2,1
08/04/2016,10,1,5,1,1,0,1,1
09/04/2016,10,4,3,0,2,1,0,0
10/04/2016,12,3,4,3,1,1,0,0
11/04/2016,11,5,2,1,1,0,1,1
12/04/2016,17,5,6,2,1,1,1,1
13/04/2016,14,3,1,4,3,1,2,0
14/04/2016,10,4,3,1,0,1,0,1
15/04/2016,19,10,2,2,2,1,0,2
16/04/2016,15,9,1,3,0,0,1,1
17/04/2016,12,5,2,0,2,1,0,2
18/04/2016,10,3,3,2,1,1,0,0
19/04/2016,10,3,3,0,2,1,0,1
20/04/2016,9,3,4,0,1,0,1,0
21/04/2016,11,4,3,1,1,0,2,0
22/04/2016,13,2,4,2,2,2,0,1
23/04/2016,17,2,5,3,4,1,0,2
24/04/2016,16,2,4,1,2,2,2,3
25/04/2016,6,2,1,0,3,0,0,0
26/04/2016,9,4,3,0,0,1,0,1
27/04/2016,11,4,4,1,1,1,0,0
28/04/2016,12,1,3,3,3,1,1,0
29/04/2016,15,5,2,2,2,1,1,2
30/04/2016,12,2,5,1,2,1,0,1
01/05/2016,34,9,11,10,1,1,1,1
02/05/2016,23,7,9,5,0,1,1,0
03/05/2016,31,11,8,7,1,3,0,1
04/05/2016,20,9,1,3,3,1,0,3
05/05/2016,29,16,4,1,5,3,0,0
06/05/2016,26,8,8,5,2,1,0,2
07/05/2016,25,10,5,4,2,2,2,0
08/05/2016,20,10,5,3,1,0,1,0
09/05/2016,31,8,5,4,6,7,1,0
10/05/2016,38,13,11,5,1,4,3,1
11/05/2016,29,12,7,1,4,4,0,1
12/05/2016,29,7,7,2,6,2,4,1
13/05/2016,25,11,6,3,1,1,0,3
14/05/2016,29,15,4,5,3,2,0,0
15/05/2016,31,15,8,2,2,2,1,1
16/05/2016,29,8,8,7,3,1,2,0
17/05/2016,23,13,5,2,1,1,1,0
18/05/2016,20,13,4,0,3,0,0,0
19/05/2016,28,7,6,5,3,3,1,3
20/05/2016,35,10,5,7,6,3,1,3
21/05/2016,31,11,9,2,5,3,0,1
22/05/2016,33,14,5,5,5,4,0,0
23/05/2016,23,12,6,3,0,2,0,0
24/05/2016,34,17,5,6,3,3,0,0
25/05/2016,25,9,7,4,2,1,1,1
26/05/2016,24,10,6,2,3,3,0,0
27/05/2016,34,12,14,7,1,0,0,0
28/05/2016,26,10,8,3,2,3,0,0
29/05/2016,23,9,6,3,1,3,1,0
30/05/2016,23,10,5,1,3,2,1,1
31/05/2016,35,13,8,4,2,7,1,0
